Order Line,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
5121,CA-2016-121671,1/3/2019,1/8/2019,Standard Class,AA-10480,OFF-PA-10001892,7.64,1,0,3.74
5122,CA-2016-121671,1/3/2019,1/8/2019,Standard Class,AA-10480,OFF-PA-10001934,51.84,8,0,25.40
5123,CA-2016-121671,1/3/2019,1/8/2019,Standard Class,AA-10480,OFF-ST-10000078,265.17,1,0,47.73
5124,US-2016-139087,1/3/2019,1/8/2019,Second Class,DK-13375,FUR-FU-10001847,12.42,3,0,4.47
5125,US-2016-139087,1/3/2019,1/8/2019,Second Class,DK-13375,TEC-AC-10004595,428.40,3,0,89.96
5126,US-2016-139087,1/3/2019,1/8/2019,Second Class,DK-13375,FUR-FU-10004164,24.75,5,0,10.89
5127,US-2016-139087,1/3/2019,1/8/2019,Second Class,DK-13375,OFF-LA-10001074,87.71,7,0,41.22
5128,US-2016-139087,1/3/2019,1/8/2019,Second Class,DK-13375,OFF-ST-10000604,69.52,2,0,17.38
5129,US-2016-139087,1/3/2019,1/8/2019,Second Class,DK-13375,TEC-PH-10000148,20.78,2,0.2,-4.68
5130,US-2016-139087,1/3/2019,1/8/2019,Second Class,DK-13375,OFF-BI-10000042,12.82,3,0.2,4.17
5131,CA-2016-116603,1/3/2019,1/8/2019,Standard Class,AT-10735,OFF-AP-10002892,45.96,2,0,13.79
5132,CA-2016-114727,1/4/2019,1/10/2019,Standard Class,LS-16945,FUR-CH-10002335,544.01,3,0.2,40.80
5133,CA-2016-114727,1/4/2019,1/10/2019,Standard Class,LS-16945,OFF-BI-10004967,1.87,3,0.7,-1.44
5134,CA-2016-114727,1/4/2019,1/10/2019,Standard Class,LS-16945,FUR-CH-10002331,854.35,3,0.2,10.68
5135,CA-2016-114727,1/4/2019,1/10/2019,Standard Class,LS-16945,OFF-ST-10002292,593.57,2,0.2,0.00
5136,CA-2016-114727,1/4/2019,1/10/2019,Standard Class,LS-16945,OFF-ST-10000689,338.04,3,0.2,-33.80
5137,CA-2016-157763,1/4/2019,1/9/2019,Standard Class,KH-16330,FUR-CH-10000988,140.81,1,0,39.43
5138,CA-2016-161676,1/4/2019,1/9/2019,Standard Class,JP-15460,OFF-SU-10004782,33.80,5,0.2,4.23
5139,CA-2016-124681,1/4/2019,1/9/2019,Second Class,SV-20935,TEC-AC-10000487,15.58,3,0.2,3.31
5140,CA-2016-162110,1/4/2019,1/8/2019,Standard Class,NP-18670,TEC-PH-10001924,55.99,1,0.2,3.50
5141,CA-2016-102561,1/4/2019,1/8/2019,Standard Class,NK-18490,OFF-AR-10001545,11.26,8,0.2,1.27
5142,CA-2016-102561,1/4/2019,1/8/2019,Standard Class,NK-18490,OFF-ST-10001476,284.08,10,0.2,24.86
5143,CA-2016-102561,1/4/2019,1/8/2019,Standard Class,NK-18490,OFF-PA-10004971,18.50,4,0.2,6.70
5144,CA-2016-163776,1/5/2019,1/11/2019,Standard Class,JS-16030,FUR-FU-10001185,185.58,6,0,76.09
5145,CA-2016-163776,1/5/2019,1/11/2019,Standard Class,JS-16030,OFF-BI-10003007,77.56,2,0,35.68
5146,CA-2016-163776,1/5/2019,1/11/2019,Standard Class,JS-16030,OFF-ST-10002485,87.92,4,0,0.88
5147,CA-2016-163776,1/5/2019,1/11/2019,Standard Class,JS-16030,OFF-PA-10001033,245.94,6,0,120.51
5148,CA-2016-163776,1/5/2019,1/11/2019,Standard Class,JS-16030,OFF-BI-10000404,8.60,1,0,4.04
5149,CA-2016-163776,1/5/2019,1/11/2019,Standard Class,JS-16030,FUR-BO-10003546,504.90,5,0,126.23
5150,CA-2016-157217,1/5/2019,1/7/2019,First Class,TC-21535,TEC-PH-10002070,35.98,2,0.2,4.50
5151,CA-2016-157217,1/5/2019,1/7/2019,First Class,TC-21535,TEC-AC-10003095,389.97,3,0,132.59
5152,CA-2016-137939,1/6/2019,1/9/2019,Second Class,PJ-19015,TEC-PH-10003589,89.95,5,0,43.18
5153,CA-2016-146521,1/7/2019,1/9/2019,Second Class,CC-12610,OFF-BI-10000301,1.94,1,0.7,-1.29
5154,CA-2016-141957,1/7/2019,1/7/2019,Same Day,JG-15310,OFF-AR-10000914,18.66,2,0.2,1.40
5155,CA-2016-141957,1/7/2019,1/7/2019,Same Day,JG-15310,OFF-BI-10001116,11.09,7,0.7,-8.13
5156,CA-2016-141957,1/7/2019,1/7/2019,Same Day,JG-15310,OFF-ST-10002276,66.69,1,0.2,4.17
5157,CA-2016-141957,1/7/2019,1/7/2019,Same Day,JG-15310,OFF-ST-10004340,99.49,2,0.2,8.71
5158,CA-2016-142895,1/7/2019,1/12/2019,Standard Class,BP-11290,OFF-LA-10000262,6.26,3,0.2,2.04
5159,CA-2016-142895,1/7/2019,1/12/2019,Standard Class,BP-11290,FUR-CH-10002961,363.92,5,0.2,0.00
5160,CA-2016-160941,1/7/2019,1/12/2019,Standard Class,DK-12835,OFF-EN-10003001,419.90,5,0,197.35
5161,CA-2016-160941,1/7/2019,1/12/2019,Standard Class,DK-12835,OFF-LA-10003766,3.15,1,0,1.51
5162,CA-2016-144855,1/8/2019,1/10/2019,Second Class,DL-13495,OFF-LA-10003766,6.30,2,0,3.02
5163,CA-2016-122392,1/8/2019,1/13/2019,Standard Class,CJ-12010,OFF-AR-10002221,4.16,2,0.2,0.36
5164,CA-2016-122392,1/8/2019,1/13/2019,Standard Class,CJ-12010,FUR-FU-10002456,11.65,2,0.2,3.35
5165,US-2016-111290,1/8/2019,1/12/2019,Standard Class,DK-13375,TEC-AC-10004975,109.95,1,0,36.28
5166,US-2016-111290,1/8/2019,1/12/2019,Standard Class,DK-13375,OFF-ST-10001932,965.85,5,0,135.22
5167,US-2016-111290,1/8/2019,1/12/2019,Standard Class,DK-13375,OFF-AR-10001761,29.20,5,0,10.51
5168,US-2016-111290,1/8/2019,1/12/2019,Standard Class,DK-13375,OFF-PA-10002262,32.40,5,0,15.55
5169,CA-2016-140613,1/8/2019,1/15/2019,Standard Class,KN-16705,OFF-SU-10004261,86.20,5,0,25.00
5170,CA-2016-114307,1/8/2019,1/12/2019,Standard Class,MF-17665,OFF-AP-10002350,37.68,2,0,10.55
5171,CA-2016-114307,1/8/2019,1/12/2019,Standard Class,MF-17665,OFF-PA-10004100,51.84,8,0,24.88
5172,CA-2016-114307,1/8/2019,1/12/2019,Standard Class,MF-17665,FUR-FU-10000794,27.42,3,0,9.32
5173,CA-2016-114307,1/8/2019,1/12/2019,Standard Class,MF-17665,OFF-BI-10002012,5.40,3,0,2.59
5174,CA-2016-165316,1/9/2019,1/13/2019,Standard Class,JB-15400,OFF-AR-10002956,35.22,2,0.2,2.64
5175,CA-2016-165316,1/9/2019,1/13/2019,Standard Class,JB-15400,OFF-AP-10003266,23.70,2,0.2,6.52
5176,CA-2016-165316,1/9/2019,1/13/2019,Standard Class,JB-15400,TEC-MA-10004002,265.48,1,0.5,-111.50
5177,CA-2016-162404,1/9/2019,1/13/2019,Standard Class,NF-18475,OFF-BI-10000948,11.42,4,0.8,-18.84
5178,CA-2016-112256,1/9/2019,1/14/2019,Standard Class,CK-12205,OFF-AR-10001216,4.45,2,0.2,0.33
5179,CA-2016-112256,1/9/2019,1/14/2019,Standard Class,CK-12205,OFF-PA-10004355,5.18,1,0.2,1.81
5180,CA-2016-112256,1/9/2019,1/14/2019,Standard Class,CK-12205,OFF-AR-10001953,175.92,5,0.2,15.39
5181,CA-2016-112256,1/9/2019,1/14/2019,Standard Class,CK-12205,OFF-BI-10004364,4.75,4,0.8,-8.32
5182,CA-2016-112256,1/9/2019,1/14/2019,Standard Class,CK-12205,OFF-SU-10001165,13.34,2,0.2,1.00
5183,CA-2016-111318,1/9/2019,1/12/2019,First Class,IL-15100,TEC-PH-10004100,115.14,8,0.2,11.51
5184,CA-2016-162943,1/10/2019,1/12/2019,Second Class,DB-12970,FUR-CH-10001708,253.76,2,0.1,31.02
5185,CA-2016-102498,1/10/2019,1/11/2019,First Class,JG-15160,OFF-AR-10004456,73.20,5,0,21.23
5186,CA-2016-126158,1/11/2019,1/17/2019,Standard Class,SC-20095,OFF-BI-10002498,119.62,8,0.2,40.37
5187,CA-2016-126158,1/11/2019,1/17/2019,Standard Class,SC-20095,FUR-FU-10004864,255.76,4,0,81.84
5188,CA-2016-126158,1/11/2019,1/17/2019,Standard Class,SC-20095,FUR-CH-10002602,241.57,2,0.2,18.12
5189,CA-2016-126158,1/11/2019,1/17/2019,Standard Class,SC-20095,FUR-FU-10000073,69.30,9,0,22.87
5190,CA-2016-147417,1/11/2019,1/13/2019,First Class,CB-12415,TEC-CO-10001449,1439.98,4,0.4,192.00
5191,CA-2016-111115,1/11/2019,1/13/2019,Second Class,LB-16735,OFF-FA-10000624,21.48,6,0,10.74
5192,CA-2016-115525,1/11/2019,1/15/2019,Standard Class,RR-19525,OFF-AP-10000026,243.88,5,0.2,27.44
5193,CA-2016-103037,1/11/2019,1/15/2019,Standard Class,KH-16630,OFF-LA-10004345,15.71,4,0.2,5.70
5194,CA-2016-104157,1/11/2019,1/15/2019,Standard Class,MT-17815,OFF-ST-10000321,7.89,1,0,0.32
5195,CA-2016-104157,1/11/2019,1/15/2019,Standard Class,MT-17815,OFF-PA-10004665,65.50,5,0,32.10
5196,CA-2016-104157,1/11/2019,1/15/2019,Standard Class,MT-17815,FUR-TA-10004915,2430.08,8,0,388.81
5197,CA-2016-149454,1/11/2019,1/12/2019,First Class,KM-16375,OFF-BI-10003694,10.44,1,0,4.80
5198,CA-2016-128307,1/11/2019,1/15/2019,Standard Class,BE-11335,OFF-EN-10003040,20.94,1,0.2,7.07
5199,CA-2016-149335,1/11/2019,1/11/2019,Same Day,BC-11125,OFF-AR-10001419,37.17,9,0,11.15
5200,US-2016-115441,1/11/2019,1/14/2019,Second Class,SH-19975,OFF-PA-10004996,20.62,2,0,9.69
5201,US-2016-115441,1/11/2019,1/14/2019,Second Class,SH-19975,TEC-AC-10003116,124.25,7,0,48.46
5202,US-2016-115441,1/11/2019,1/14/2019,Second Class,SH-19975,TEC-PH-10002262,297.55,5,0,83.31
5203,US-2016-115441,1/11/2019,1/14/2019,Second Class,SH-19975,FUR-CH-10004626,403.56,4,0,96.85
5204,US-2016-115441,1/11/2019,1/14/2019,Second Class,SH-19975,FUR-FU-10001756,95.20,5,0,27.61
5205,CA-2016-143924,1/14/2019,1/20/2019,Standard Class,SC-20680,OFF-FA-10000735,20.44,7,0,9.20
5206,CA-2016-143924,1/14/2019,1/20/2019,Standard Class,SC-20680,OFF-PA-10002120,109.92,2,0,53.86
5207,CA-2016-140046,1/14/2019,1/20/2019,Standard Class,KM-16660,OFF-LA-10000305,18.90,3,0,8.69
5208,CA-2016-107783,1/14/2019,1/15/2019,First Class,OT-18730,FUR-BO-10004409,177.45,5,0.5,-78.08
5209,CA-2016-107783,1/14/2019,1/15/2019,First Class,OT-18730,OFF-BI-10000545,1369.76,6,0.7,-913.18
5210,CA-2016-107783,1/14/2019,1/15/2019,First Class,OT-18730,OFF-AP-10004052,9.48,3,0.2,0.71
5211,US-2016-105452,1/14/2019,1/18/2019,Standard Class,BF-11005,FUR-FU-10003691,24.70,5,0.6,-9.88
5212,US-2016-105452,1/14/2019,1/18/2019,Standard Class,BF-11005,FUR-FU-10003806,302.72,5,0.6,-378.40
5213,CA-2016-116344,1/15/2019,1/19/2019,Standard Class,JO-15145,OFF-ST-10001713,84.78,2,0.2,-16.96
5214,US-2016-131891,1/15/2019,1/17/2019,First Class,PW-19240,OFF-BI-10000201,2.21,3,0.7,-1.48
5215,CA-2016-164574,1/15/2019,1/20/2019,Standard Class,RH-19555,OFF-ST-10003816,704.76,5,0.2,26.43
5216,CA-2016-164574,1/15/2019,1/20/2019,Standard Class,RH-19555,OFF-BI-10002429,27.40,3,0.7,-20.09
5217,CA-2016-112025,1/16/2019,1/21/2019,Standard Class,LS-16975,OFF-BI-10002353,9.26,3,0.8,-13.90
5218,CA-2016-137743,1/16/2019,1/21/2019,Standard Class,KH-16360,OFF-LA-10003663,9.25,4,0.2,3.12
5219,CA-2016-137743,1/16/2019,1/21/2019,Standard Class,KH-16360,OFF-ST-10001780,1036.62,2,0.2,51.83
5220,CA-2016-112585,1/16/2019,1/19/2019,First Class,RW-19630,OFF-AP-10003849,715.64,2,0,178.91
5221,CA-2016-133550,1/17/2019,1/23/2019,Standard Class,KL-16645,OFF-AP-10001005,283.14,4,0.1,72.36
5222,CA-2016-133550,1/17/2019,1/23/2019,Standard Class,KL-16645,TEC-PH-10004042,635.96,4,0,165.35
5223,CA-2016-133550,1/17/2019,1/23/2019,Standard Class,KL-16645,TEC-PH-10001079,118.99,1,0,33.32
5224,CA-2016-133550,1/17/2019,1/23/2019,Standard Class,KL-16645,FUR-FU-10002918,272.94,3,0,30.02
5225,CA-2016-144148,1/17/2019,1/22/2019,Standard Class,AH-10690,FUR-TA-10002774,863.13,7,0.2,-32.37
5226,CA-2016-144337,1/18/2019,1/22/2019,Second Class,SG-20890,OFF-PA-10000249,19.65,2,0.2,6.63
5227,CA-2016-155978,1/18/2019,1/18/2019,Same Day,TS-21205,TEC-PH-10002885,1039.73,2,0.2,90.98
5228,CA-2016-155978,1/18/2019,1/18/2019,Same Day,TS-21205,OFF-AP-10002892,45.96,2,0,13.79
5229,CA-2016-132990,1/18/2019,1/20/2019,Second Class,KM-16660,FUR-FU-10004864,19.31,2,0.2,3.14
5230,CA-2016-156265,1/19/2019,1/21/2019,Second Class,BF-11020,FUR-TA-10001691,136.46,2,0.2,15.35
5231,CA-2016-156265,1/19/2019,1/21/2019,Second Class,BF-11020,TEC-PH-10001918,333.58,3,0.2,33.36
5232,CA-2016-156265,1/19/2019,1/21/2019,Second Class,BF-11020,OFF-BI-10000285,12.54,2,0.2,4.70
5233,CA-2016-104150,1/20/2019,1/22/2019,Second Class,AG-10330,OFF-EN-10002504,81.54,3,0,38.32
5234,CA-2016-104150,1/20/2019,1/22/2019,Second Class,AG-10330,TEC-AC-10004803,167.28,12,0,23.42
5235,CA-2016-110254,1/21/2019,1/25/2019,Standard Class,ML-17755,OFF-SU-10002573,35.06,2,0,10.52
5236,CA-2016-110254,1/21/2019,1/25/2019,Standard Class,ML-17755,OFF-LA-10004484,4.13,1,0,1.90
5237,CA-2016-110254,1/21/2019,1/25/2019,Standard Class,ML-17755,FUR-FU-10001591,109.80,9,0,46.12
5238,CA-2016-110254,1/21/2019,1/25/2019,Standard Class,ML-17755,OFF-LA-10002034,9.82,2,0,4.81
5239,US-2016-128195,1/21/2019,1/22/2019,First Class,RA-19285,OFF-BI-10002003,3.98,5,0.8,-6.57
5240,CA-2016-111913,1/21/2019,1/23/2019,Second Class,LC-16930,TEC-PH-10002275,302.38,2,0.2,30.24
5241,CA-2016-111913,1/21/2019,1/23/2019,Second Class,LC-16930,OFF-BI-10003291,20.95,3,0.2,7.07
5242,CA-2016-111913,1/21/2019,1/23/2019,Second Class,LC-16930,OFF-BI-10000343,11.78,3,0.2,3.98
5243,US-2016-102232,1/22/2019,1/28/2019,Standard Class,MF-17665,OFF-AR-10000538,197.05,7,0,59.12
5244,CA-2016-158869,1/23/2019,1/24/2019,First Class,AH-10690,OFF-PA-10000474,70.88,2,0,33.31
5245,CA-2016-151092,1/23/2019,1/30/2019,Standard Class,VG-21790,TEC-PH-10001700,211.17,4,0.2,18.48
5246,CA-2016-105263,1/23/2019,1/28/2019,Standard Class,LM-17065,OFF-AR-10002399,38.34,9,0,15.72
5247,CA-2016-148516,1/24/2019,1/28/2019,Standard Class,DW-13585,TEC-AC-10003610,179.97,3,0,86.39
5248,CA-2016-121034,1/25/2019,1/27/2019,Second Class,JF-15565,OFF-FA-10000585,11.17,4,0.2,3.63
5249,CA-2016-121034,1/25/2019,1/27/2019,Second Class,JF-15565,OFF-PA-10001994,53.95,3,0.2,17.53
5250,CA-2016-169026,1/25/2019,1/30/2019,Standard Class,CM-12655,OFF-FA-10001883,23.34,3,0,0.23
5251,CA-2016-107328,1/25/2019,2/1/2019,Standard Class,CA-12055,FUR-TA-10001932,513.02,2,0.2,12.83
5252,CA-2016-107328,1/25/2019,2/1/2019,Standard Class,CA-12055,OFF-AP-10004487,487.92,6,0,136.62
5253,CA-2016-107328,1/25/2019,2/1/2019,Standard Class,CA-12055,OFF-BI-10002160,15.24,5,0.2,5.33
5254,CA-2016-130078,1/25/2019,1/31/2019,Standard Class,CC-12145,OFF-PA-10003270,10.56,2,0,4.75
5255,US-2016-113649,1/26/2019,1/29/2019,First Class,HA-14920,OFF-PA-10000130,30.82,9,0.2,9.63
5256,US-2016-113649,1/26/2019,1/29/2019,First Class,HA-14920,TEC-PH-10002350,44.78,2,0.2,4.48
5257,US-2016-113649,1/26/2019,1/29/2019,First Class,HA-14920,OFF-AP-10002518,569.54,4,0.2,64.07
5258,CA-2016-118934,1/26/2019,1/31/2019,Standard Class,GH-14410,OFF-BI-10003314,4.34,3,0.7,-3.04
5259,CA-2016-118934,1/26/2019,1/31/2019,Standard Class,GH-14410,OFF-BI-10004465,11.88,5,0.7,-7.92
5260,CA-2016-128671,1/28/2019,2/2/2019,Standard Class,MT-18070,OFF-PA-10001870,32.40,5,0,15.55
5261,CA-2016-128671,1/28/2019,2/2/2019,Standard Class,MT-18070,OFF-BI-10003305,41.86,7,0,19.26
5262,CA-2016-128671,1/28/2019,2/2/2019,Standard Class,MT-18070,OFF-BI-10003007,77.56,2,0,35.68
5263,CA-2016-167584,1/29/2019,1/29/2019,Same Day,LC-16870,OFF-PA-10000029,6.48,1,0,3.11
5264,CA-2016-155845,1/29/2019,2/1/2019,Second Class,CM-12235,TEC-AC-10004145,1399.94,7,0.2,52.50
5265,CA-2016-143910,1/29/2019,2/2/2019,Standard Class,BC-11125,FUR-CH-10000225,145.76,2,0.1,-8.10
5266,CA-2016-118073,1/29/2019,2/2/2019,Standard Class,CS-12490,FUR-TA-10002533,562.29,7,0.45,-255.59
5267,CA-2016-105459,1/29/2019,2/3/2019,Second Class,NP-18700,FUR-TA-10001095,209.15,2,0.4,-66.23
5268,CA-2016-105459,1/29/2019,2/3/2019,Second Class,NP-18700,OFF-ST-10000078,1591.02,6,0,286.38
5269,US-2016-144477,1/29/2019,1/31/2019,Second Class,DB-13270,OFF-AR-10000914,37.31,4,0.2,2.80
5270,CA-2016-155670,1/30/2019,2/3/2019,Second Class,EM-14065,OFF-BI-10000138,11.23,8,0.7,-8.24
5271,CA-2016-155670,1/30/2019,2/3/2019,Second Class,EM-14065,OFF-PA-10004947,10.27,3,0.2,3.21
5272,CA-2016-156251,1/30/2019,2/4/2019,Second Class,TS-21160,FUR-BO-10001337,241.96,2,0,24.20
5273,CA-2016-156251,1/30/2019,2/4/2019,Second Class,TS-21160,OFF-BI-10003529,8.52,3,0,4.17
5274,US-2016-156692,1/30/2019,1/30/2019,Same Day,HG-15025,OFF-AP-10002222,17.34,2,0,4.68
5275,US-2016-156692,1/30/2019,1/30/2019,Same Day,HG-15025,TEC-AC-10000158,71.98,2,0,15.12
5276,CA-2016-125843,1/30/2019,2/2/2019,First Class,RF-19840,OFF-BI-10002309,22.32,4,0,10.71
5277,CA-2016-125843,1/30/2019,2/2/2019,First Class,RF-19840,OFF-LA-10003923,103.60,7,0,51.80
5278,US-2016-141264,1/30/2019,2/5/2019,Standard Class,CT-11995,OFF-SU-10003505,185.38,2,0.2,-34.76
5279,US-2016-141264,1/30/2019,2/5/2019,Standard Class,CT-11995,OFF-AP-10002534,58.92,1,0.8,-153.20
5280,CA-2016-136021,1/31/2019,2/4/2019,Standard Class,JM-15580,OFF-PA-10000551,15.54,3,0,7.61
5281,CA-2016-136021,1/31/2019,2/4/2019,Standard Class,JM-15580,TEC-MA-10000423,105.55,6,0.2,35.62
5282,CA-2016-119515,1/31/2019,2/2/2019,First Class,TR-21325,OFF-PA-10000552,15.55,3,0.2,5.44
5283,CA-2016-136770,1/31/2019,2/4/2019,Standard Class,SP-20650,TEC-PH-10003580,259.90,2,0.4,-56.31
5284,CA-2016-136770,1/31/2019,2/4/2019,Standard Class,SP-20650,TEC-PH-10001530,247.19,2,0.4,-49.44
5285,CA-2016-136770,1/31/2019,2/4/2019,Standard Class,SP-20650,TEC-AC-10000420,279.96,5,0.2,48.99
5286,US-2016-123470,2/1/2019,2/7/2019,Standard Class,ME-17725,OFF-BI-10001989,18.88,3,0.7,-13.85
5287,US-2016-123470,2/1/2019,2/7/2019,Standard Class,ME-17725,OFF-AP-10003287,122.33,3,0.2,12.23
5288,CA-2016-166163,2/1/2019,2/6/2019,Second Class,CY-12745,TEC-PH-10004896,71.98,3,0.2,7.20
5289,CA-2016-166163,2/1/2019,2/6/2019,Second Class,CY-12745,OFF-LA-10000452,3.15,1,0,1.51
5290,CA-2016-118626,2/1/2019,2/6/2019,Standard Class,JC-15775,TEC-PH-10000369,705.54,7,0.2,70.55
5291,CA-2016-154690,2/1/2019,2/3/2019,Second Class,CC-12370,FUR-CH-10000988,225.30,2,0.2,22.53
5292,CA-2016-167241,2/1/2019,2/8/2019,Standard Class,BD-11320,FUR-FU-10004071,312.03,3,0,43.68
5293,CA-2016-167241,2/1/2019,2/8/2019,Standard Class,BD-11320,OFF-ST-10001505,17.94,3,0,3.05
5294,CA-2016-167241,2/1/2019,2/8/2019,Standard Class,BD-11320,TEC-PH-10004614,165.60,3,0.2,10.35
5295,CA-2016-167241,2/1/2019,2/8/2019,Standard Class,BD-11320,OFF-PA-10004911,37.52,4,0,18.01
5296,CA-2016-150343,2/2/2019,2/6/2019,Standard Class,PK-19075,OFF-EN-10004030,10.86,3,0,5.10
5297,CA-2016-148096,2/2/2019,2/5/2019,First Class,AO-10810,FUR-TA-10004152,161.28,2,0.2,12.10
5298,CA-2016-113117,2/2/2019,2/8/2019,Standard Class,JP-15520,OFF-PA-10000019,32.40,5,0,15.55
5299,US-2016-157308,2/3/2019,2/7/2019,Standard Class,NM-18520,OFF-BI-10003712,15.71,4,0.2,5.70
5300,CA-2016-136133,2/4/2019,2/9/2019,Second Class,HW-14935,OFF-AP-10000576,355.32,9,0,99.49
5301,CA-2016-153353,2/4/2019,2/10/2019,Standard Class,GG-14650,TEC-PH-10000439,39.99,1,0,11.60
5302,CA-2016-113551,2/4/2019,2/6/2019,First Class,NF-18385,OFF-BI-10001617,2.07,1,0.8,-3.41
5303,CA-2016-113551,2/4/2019,2/6/2019,First Class,NF-18385,OFF-PA-10004665,83.84,8,0.2,30.39
5304,CA-2016-128916,2/4/2019,2/6/2019,Second Class,MA-17560,FUR-FU-10001940,9.55,3,0.6,-3.82
5305,CA-2016-128916,2/4/2019,2/6/2019,Second Class,MA-17560,FUR-FU-10000320,5.34,4,0.6,-2.14
5306,CA-2016-101980,2/5/2019,2/6/2019,First Class,RP-19390,OFF-BI-10000666,146.69,6,0.2,55.01
5307,CA-2016-101980,2/5/2019,2/6/2019,First Class,RP-19390,OFF-BI-10004318,276.78,2,0.2,89.95
5308,CA-2016-101980,2/5/2019,2/6/2019,First Class,RP-19390,OFF-BI-10003429,25.32,5,0.2,9.18
5309,CA-2016-151141,2/6/2019,2/9/2019,First Class,DW-13480,TEC-PH-10004924,14.78,2,0,3.99
5310,CA-2016-123414,2/7/2019,2/13/2019,Standard Class,SU-20665,OFF-LA-10004559,9.22,4,0.2,3.34
5311,CA-2016-123414,2/7/2019,2/13/2019,Standard Class,SU-20665,OFF-SU-10002573,28.05,2,0.2,3.51
5312,US-2016-146066,2/7/2019,2/9/2019,Second Class,RB-19465,FUR-TA-10002530,815.29,9,0.4,-339.71
5313,US-2016-126452,2/7/2019,2/14/2019,Standard Class,SC-20230,OFF-BI-10004465,12.67,2,0.2,4.75
5314,US-2016-126452,2/7/2019,2/14/2019,Standard Class,SC-20230,TEC-PH-10003555,91.96,5,0.2,-20.69
5315,US-2016-126452,2/7/2019,2/14/2019,Standard Class,SC-20230,TEC-AC-10000844,254.97,3,0,91.79
5316,US-2016-126452,2/7/2019,2/14/2019,Standard Class,SC-20230,TEC-PH-10003187,31.98,2,0.2,-8.00
5317,US-2016-126452,2/7/2019,2/14/2019,Standard Class,SC-20230,FUR-TA-10003569,2887.06,9,0.2,180.44
5318,US-2016-126452,2/7/2019,2/14/2019,Standard Class,SC-20230,OFF-PA-10003848,12.96,2,0,6.22
5319,US-2016-126452,2/7/2019,2/14/2019,Standard Class,SC-20230,OFF-PA-10002606,47.52,9,0,21.38
5320,CA-2016-167983,2/7/2019,2/10/2019,Second Class,RP-19270,OFF-BI-10003727,33.44,10,0.2,11.70
5321,CA-2016-122581,2/7/2019,2/11/2019,Standard Class,JK-15370,FUR-CH-10002961,573.17,7,0.1,63.69
5322,CA-2016-137239,2/8/2019,2/14/2019,Standard Class,CR-12730,OFF-AP-10002439,113.55,2,0.2,8.52
5323,CA-2016-137239,2/8/2019,2/14/2019,Standard Class,CR-12730,OFF-BI-10002827,3.32,2,0.7,-2.65
5324,CA-2016-137239,2/8/2019,2/14/2019,Standard Class,CR-12730,OFF-EN-10002230,134.29,2,0.2,45.32
5325,US-2016-148334,2/8/2019,2/12/2019,Standard Class,DD-13570,OFF-BI-10003676,4.31,2,0.8,-6.90
5326,CA-2016-130484,2/8/2019,2/13/2019,Standard Class,SG-20470,OFF-BI-10000088,26.35,8,0.7,-18.45
5327,US-2016-106313,2/8/2019,2/12/2019,Standard Class,DG-13300,OFF-PA-10001870,19.44,3,0,9.33
5328,US-2016-141880,2/8/2019,2/9/2019,First Class,TC-21475,FUR-FU-10001979,98.33,3,0.2,9.83
5329,CA-2016-140256,2/8/2019,2/15/2019,Standard Class,PW-19030,OFF-AR-10002255,5.76,2,0,1.67
5330,US-2016-160528,2/9/2019,2/16/2019,Standard Class,MH-18115,OFF-ST-10002743,727.30,8,0.2,-172.73
5331,US-2016-160528,2/9/2019,2/16/2019,Standard Class,MH-18115,FUR-FU-10004973,22.61,3,0.6,-10.17
5332,US-2016-160528,2/9/2019,2/16/2019,Standard Class,MH-18115,TEC-AC-10002842,666.40,7,0.2,-33.32
5333,CA-2016-150350,2/9/2019,2/16/2019,Standard Class,MS-17770,TEC-MA-10001972,837.60,3,0.2,62.82
5334,CA-2016-150350,2/9/2019,2/16/2019,Standard Class,MS-17770,OFF-EN-10002504,135.90,5,0,63.87
5335,CA-2016-150350,2/9/2019,2/16/2019,Standard Class,MS-17770,OFF-PA-10002160,34.68,6,0,16.99
5336,CA-2016-150350,2/9/2019,2/16/2019,Standard Class,MS-17770,FUR-CH-10001973,532.70,6,0.2,-39.95
5337,CA-2016-150350,2/9/2019,2/16/2019,Standard Class,MS-17770,OFF-AP-10001492,43.10,5,0,11.21
5338,CA-2016-150350,2/9/2019,2/16/2019,Standard Class,MS-17770,OFF-SU-10002189,15.88,4,0,0.16
5339,CA-2016-158001,2/9/2019,2/13/2019,Standard Class,JP-15460,OFF-AR-10002399,21.30,5,0,8.73
5340,CA-2016-158001,2/9/2019,2/13/2019,Standard Class,JP-15460,OFF-AP-10002118,1040.80,5,0,281.02
5341,CA-2016-158001,2/9/2019,2/13/2019,Standard Class,JP-15460,OFF-AR-10001954,29.34,6,0,7.92
5342,US-2016-117793,2/9/2019,2/15/2019,Standard Class,MA-17560,OFF-LA-10002945,25.20,4,0,11.59
5343,US-2016-117793,2/9/2019,2/15/2019,Standard Class,MA-17560,OFF-LA-10003537,37.59,3,0,17.67
5344,US-2016-117793,2/9/2019,2/15/2019,Standard Class,MA-17560,OFF-ST-10002406,14.97,1,0,4.19
5345,US-2016-117793,2/9/2019,2/15/2019,Standard Class,MA-17560,TEC-AC-10003433,1.98,2,0,0.89
5346,CA-2016-105585,2/12/2019,2/13/2019,First Class,RF-19735,OFF-FA-10002983,10.23,3,0,4.91
