Order Line,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
8966,US-2017-115252,2020-04-07,2020-04-12,Standard Class,MY-18295,OFF-PA-10001667,14.35,3,0.2,4.49
8967,CA-2017-113558,2020-04-08,2020-04-13,Standard Class,PH-18790,FUR-CH-10003379,683.95,3,0.2,42.75
8968,CA-2017-113558,2020-04-08,2020-04-13,Standard Class,PH-18790,FUR-FU-10001756,45.7,3,0.2,5.14
8969,CA-2017-145884,2020-04-08,2020-04-08,Same Day,SL-20155,TEC-PH-10000895,1439.92,8,0,374.38
8970,CA-2017-145884,2020-04-08,2020-04-08,Same Day,SL-20155,FUR-TA-10002356,262.11,1,0,62.91
8971,CA-2017-167094,2020-04-08,2020-04-09,First Class,DK-12835,OFF-PA-10003953,5.18,1,0.2,1.81
8972,CA-2017-167094,2020-04-08,2020-04-09,First Class,DK-12835,FUR-CH-10000155,478.48,2,0.2,47.85
8973,CA-2017-167094,2020-04-08,2020-04-09,First Class,DK-12835,TEC-AC-10003116,28.4,2,0.2,6.75
8974,CA-2017-154410,2020-04-08,2020-04-11,First Class,MD-17860,OFF-ST-10002743,909.12,8,0,9.09
8975,CA-2017-148166,2020-04-08,2020-04-13,Standard Class,NK-18490,OFF-AR-10004956,17.86,4,0.2,2.01
8976,CA-2017-100356,2020-04-08,2020-04-12,Standard Class,SP-20920,OFF-AP-10002191,23.99,2,0.8,-62.38
8977,US-2017-117331,2020-04-08,2020-04-15,Standard Class,ND-18370,OFF-BI-10003984,8.56,1,0.7,-6.56
8978,CA-2017-117422,2020-04-08,2020-04-12,Standard Class,FC-14245,OFF-AP-10000938,161.57,2,0.2,16.16
8979,CA-2017-117422,2020-04-08,2020-04-12,Standard Class,FC-14245,OFF-PA-10002195,4.06,1,0.2,1.37
8980,CA-2017-117422,2020-04-08,2020-04-12,Standard Class,FC-14245,OFF-BI-10002799,6.22,4,0.7,-4.97
8981,CA-2017-113453,2020-04-08,2020-04-15,Standard Class,CM-12160,TEC-PH-10004165,329.99,2,0.4,-77
8982,CA-2017-113453,2020-04-08,2020-04-15,Standard Class,CM-12160,OFF-ST-10000352,71.38,3,0.2,-4.46
8983,CA-2017-142125,2020-04-08,2020-04-14,Standard Class,JB-15400,OFF-BI-10000301,38.82,6,0,19.41
8984,CA-2017-142125,2020-04-08,2020-04-14,Standard Class,JB-15400,OFF-BI-10003460,21.9,5,0,10.51
8985,CA-2017-127180,2020-04-09,2020-04-11,First Class,TA-21385,TEC-CO-10004722,11199.97,4,0.2,3919.99
8986,CA-2017-127180,2020-04-09,2020-04-11,First Class,TA-21385,TEC-PH-10001494,2399.6,8,0,647.89
8987,CA-2017-127180,2020-04-09,2020-04-11,First Class,TA-21385,OFF-EN-10002500,63.9,5,0,28.76
8988,CA-2017-127180,2020-04-09,2020-04-11,First Class,TA-21385,TEC-PH-10003800,52.99,1,0,0.53
8989,CA-2017-101581,2020-04-09,2020-04-14,Standard Class,DW-13195,FUR-TA-10002607,177.23,5,0.5,-120.51
8990,CA-2017-130211,2020-04-09,2020-04-09,Same Day,BD-11620,OFF-ST-10000129,333.09,3,0,23.32
8991,CA-2017-130211,2020-04-09,2020-04-09,Same Day,BD-11620,FUR-TA-10003748,248.98,2,0,54.78
8992,US-2017-111920,2020-04-09,2020-04-13,Standard Class,PS-18970,OFF-AR-10003179,36.44,4,0,12.03
8993,CA-2017-130141,2020-04-09,2020-04-11,Second Class,HA-14905,OFF-BI-10000831,3.17,4,0.7,-2.53
8994,CA-2017-130141,2020-04-09,2020-04-11,Second Class,HA-14905,FUR-CH-10000749,579.14,4,0.2,-28.96
8995,CA-2017-156363,2020-04-09,2020-04-15,Standard Class,ML-17395,TEC-PH-10003988,32.7,5,0.4,-6.54
8996,CA-2017-156363,2020-04-09,2020-04-15,Standard Class,ML-17395,OFF-EN-10003068,31.68,4,0.2,11.09
8997,CA-2017-117079,2020-04-10,2020-04-14,Standard Class,JR-15700,TEC-PH-10004586,863.88,3,0.2,107.99
8998,CA-2017-139913,2020-04-10,2020-04-16,Standard Class,JC-16105,OFF-PA-10003739,11.56,2,0,5.66
8999,CA-2017-139913,2020-04-10,2020-04-16,Standard Class,JC-16105,OFF-PA-10002479,26.4,5,0,11.88
9000,CA-2017-139913,2020-04-10,2020-04-16,Standard Class,JC-16105,FUR-FU-10000771,69.08,11,0,29.01
9001,CA-2017-139913,2020-04-10,2020-04-16,Standard Class,JC-16105,TEC-PH-10001552,35.88,3,0,10.05
9002,US-2017-105389,2020-04-10,2020-04-15,Second Class,DM-13015,OFF-BI-10004364,3.56,3,0.8,-6.24
9003,US-2017-105389,2020-04-10,2020-04-15,Second Class,DM-13015,TEC-PH-10002824,823.96,5,0.2,51.5
9004,US-2017-105389,2020-04-10,2020-04-15,Second Class,DM-13015,OFF-AR-10000634,10.27,3,0.2,0.9
9005,CA-2017-106068,2020-04-10,2020-04-15,Standard Class,RB-19330,OFF-BI-10000962,9.76,3,0.8,-15.13
9006,CA-2017-106068,2020-04-10,2020-04-15,Standard Class,RB-19330,OFF-ST-10004507,13.72,1,0.2,1.2
9007,CA-2017-106068,2020-04-10,2020-04-15,Standard Class,RB-19330,TEC-AC-10002942,55.2,1,0.2,-2.07
9008,CA-2017-106068,2020-04-10,2020-04-15,Standard Class,RB-19330,OFF-ST-10002344,259.14,4,0.2,-58.31
9009,CA-2017-125451,2020-04-10,2020-04-11,First Class,AH-10075,FUR-TA-10001039,240.74,4,0.3,-13.76
9010,CA-2017-125451,2020-04-10,2020-04-11,First Class,AH-10075,FUR-FU-10004963,35,4,0,14.7
9011,CA-2017-125451,2020-04-10,2020-04-11,First Class,AH-10075,FUR-FU-10000277,210.68,2,0,50.56
9012,CA-2017-125451,2020-04-10,2020-04-11,First Class,AH-10075,FUR-TA-10004915,637.9,3,0.3,-127.58
9013,CA-2017-125451,2020-04-10,2020-04-11,First Class,AH-10075,OFF-PA-10003724,43.44,8,0,21.29
9014,CA-2017-125451,2020-04-10,2020-04-11,First Class,AH-10075,OFF-AP-10002906,2.22,1,0,0.67
9015,CA-2017-141705,2020-04-11,2020-04-13,First Class,PO-18850,FUR-TA-10004607,517.41,5,0.3,-81.31
9016,CA-2017-144365,2020-04-11,2020-04-17,Standard Class,CS-11950,OFF-FA-10000735,11.68,4,0,5.26
9017,CA-2017-155558,2020-04-13,2020-04-20,Standard Class,PG-18895,TEC-AC-10001998,19.99,1,0,6.8
9018,CA-2017-155558,2020-04-13,2020-04-20,Standard Class,PG-18895,OFF-LA-10000134,6.16,2,0,2.96
9019,CA-2017-162173,2020-04-13,2020-04-19,Standard Class,OT-18730,FUR-TA-10001520,356.85,5,0,60.66
9020,CA-2017-162173,2020-04-13,2020-04-19,Standard Class,OT-18730,OFF-EN-10002831,251.58,7,0,113.21
9021,CA-2017-115119,2020-04-13,2020-04-17,Standard Class,SC-20440,TEC-PH-10001433,61.54,1,0.4,-13.33
9022,CA-2017-115119,2020-04-13,2020-04-17,Standard Class,SC-20440,OFF-BI-10003007,81.44,7,0.7,-65.15
9023,US-2017-110646,2020-04-13,2020-04-18,Standard Class,JF-15190,OFF-BI-10004330,33.28,3,0.7,-27.74
9024,US-2017-110646,2020-04-13,2020-04-18,Standard Class,JF-15190,TEC-PH-10002807,118.65,5,0.4,19.78
9025,US-2017-110646,2020-04-13,2020-04-18,Standard Class,JF-15190,OFF-LA-10001404,14.76,5,0.2,4.98
9026,CA-2017-102729,2020-04-13,2020-04-18,Standard Class,BF-11215,OFF-ST-10000464,55.62,2,0.2,5.56
9027,CA-2017-110373,2020-04-14,2020-04-17,Second Class,MA-17560,OFF-AR-10003045,7.06,3,0.2,2.21
9028,CA-2017-110373,2020-04-14,2020-04-17,Second Class,MA-17560,TEC-PH-10001536,27.18,2,0.2,2.04
9029,CA-2017-130764,2020-04-14,2020-04-15,First Class,JO-15145,FUR-BO-10003034,556.67,5,0.15,6.55
9030,CA-2017-130764,2020-04-14,2020-04-15,First Class,JO-15145,TEC-PH-10003215,95.84,4,0.2,34.74
9031,CA-2017-127922,2020-04-14,2020-04-21,Standard Class,SH-19975,OFF-EN-10003068,15.84,2,0.2,5.54
9032,CA-2017-127922,2020-04-14,2020-04-21,Standard Class,SH-19975,OFF-PA-10001204,8.45,2,0.2,2.64
9033,CA-2017-151225,2020-04-14,2020-04-16,First Class,JM-15655,FUR-TA-10001539,189.58,1,0.2,9.48
9034,CA-2017-151225,2020-04-14,2020-04-16,First Class,JM-15655,TEC-PH-10004100,71.96,5,0.2,7.2
9035,CA-2017-134880,2020-04-14,2020-04-19,Standard Class,TW-21025,OFF-PA-10004039,44.78,1,0.2,16.23
9036,CA-2017-110310,2020-04-14,2020-04-20,Standard Class,NB-18655,OFF-PA-10001685,56.78,7,0.2,20.58
9037,CA-2017-110310,2020-04-14,2020-04-20,Standard Class,NB-18655,OFF-BI-10001097,5.61,3,0.7,-3.92
9038,CA-2017-110310,2020-04-14,2020-04-20,Standard Class,NB-18655,OFF-AR-10001662,6.58,3,0.2,0.58
9039,CA-2017-118367,2020-04-15,2020-04-20,Second Class,LO-17170,OFF-EN-10004386,47.98,2,0,23.99
9040,CA-2017-111262,2020-04-15,2020-04-19,Second Class,KH-16510,TEC-AC-10002167,24,2,0.2,-2.7
9041,CA-2017-111262,2020-04-15,2020-04-19,Second Class,KH-16510,OFF-PA-10001937,15.55,3,0.2,5.44
9042,CA-2017-111262,2020-04-15,2020-04-19,Second Class,KH-16510,TEC-AC-10004510,26.18,2,0.2,-3.27
9043,CA-2017-139353,2020-04-15,2020-04-17,Second Class,JM-15250,FUR-FU-10001876,77.95,3,0.2,15.59
9044,CA-2017-139353,2020-04-15,2020-04-17,Second Class,JM-15250,OFF-ST-10001522,147.18,2,0.2,-29.44
9045,CA-2017-139353,2020-04-15,2020-04-17,Second Class,JM-15250,OFF-PA-10000300,47.95,3,0.2,16.18
9046,CA-2017-160661,2020-04-15,2020-04-19,Standard Class,SA-20830,OFF-LA-10002475,21.93,3,0,10.31
9047,CA-2017-160983,2020-04-16,2020-04-18,Second Class,GB-14530,OFF-PA-10002250,46.96,8,0,22.54
9048,CA-2017-139661,2020-04-17,2020-04-21,Standard Class,JW-15220,FUR-FU-10002885,9.64,2,0,3.66
9049,CA-2017-127285,2020-04-17,2020-04-24,Standard Class,MM-18055,OFF-BI-10004330,88.75,3,0.2,27.74
9050,CA-2017-127285,2020-04-17,2020-04-24,Standard Class,MM-18055,OFF-BI-10002072,13.9,2,0.2,5.21
9051,CA-2017-123491,2020-04-17,2020-04-23,Standard Class,JK-15205,OFF-LA-10003077,43.86,6,0,20.61
9052,CA-2017-123491,2020-04-17,2020-04-23,Standard Class,JK-15205,TEC-PH-10003505,148.48,2,0.2,16.7
9053,CA-2017-123491,2020-04-17,2020-04-23,Standard Class,JK-15205,OFF-PA-10003424,7.42,2,0,3.71
9054,CA-2017-123491,2020-04-17,2020-04-23,Standard Class,JK-15205,FUR-CH-10003061,71.99,1,0.2,-0.9
9055,CA-2017-123491,2020-04-17,2020-04-23,Standard Class,JK-15205,OFF-AR-10003514,19.9,5,0,6.57
9056,CA-2017-123491,2020-04-17,2020-04-23,Standard Class,JK-15205,OFF-AP-10002684,1702.12,14,0,510.64
9057,CA-2017-152807,2020-04-17,2020-04-21,Standard Class,MC-18100,OFF-PA-10004355,20.74,4,0.2,7.26
9058,CA-2017-152807,2020-04-17,2020-04-21,Standard Class,MC-18100,FUR-FU-10004415,7.17,2,0.2,0.99
9059,CA-2017-152807,2020-04-17,2020-04-21,Standard Class,MC-18100,OFF-ST-10002486,11.17,2,0.2,-2.51
9060,CA-2017-152807,2020-04-17,2020-04-21,Standard Class,MC-18100,TEC-AC-10001142,442.4,7,0.2,-55.3
9061,CA-2017-142622,2020-04-17,2020-04-20,First Class,JK-15625,FUR-CH-10003833,97.57,2,0.2,-6.1
9062,CA-2017-142622,2020-04-17,2020-04-20,First Class,JK-15625,FUR-CH-10004289,614.27,8,0.2,-23.04
9063,CA-2017-142622,2020-04-17,2020-04-20,First Class,JK-15625,FUR-BO-10004467,199.98,2,0,38
9064,CA-2017-152583,2020-04-17,2020-04-17,Same Day,RA-19945,FUR-FU-10003849,16.19,2,0.6,-8.5
9065,CA-2017-152583,2020-04-17,2020-04-17,Same Day,RA-19945,FUR-TA-10002041,251.01,2,0.3,-68.13
9066,CA-2017-152583,2020-04-17,2020-04-17,Same Day,RA-19945,OFF-ST-10002214,54.19,6,0.2,4.06
9067,CA-2017-155292,2020-04-17,2020-04-19,First Class,RD-19810,OFF-ST-10004963,105.98,7,0,4.24
9068,CA-2017-155292,2020-04-17,2020-04-19,First Class,RD-19810,OFF-SU-10002573,35.06,2,0,10.52
9069,CA-2017-155292,2020-04-17,2020-04-19,First Class,RD-19810,FUR-CH-10000553,33.94,1,0,9.16
9070,CA-2017-155292,2020-04-17,2020-04-19,First Class,RD-19810,OFF-LA-10001982,30,8,0,14.4
9071,CA-2017-131632,2020-04-18,2020-04-22,Standard Class,AH-10120,OFF-AR-10003651,5.25,2,0.2,0.59
9072,CA-2017-117114,2020-04-18,2020-04-23,Standard Class,CY-12745,TEC-PH-10004042,508.77,4,0.2,38.16
9073,CA-2017-117114,2020-04-18,2020-04-23,Standard Class,CY-12745,OFF-EN-10001137,9.91,3,0.2,3.22
9074,CA-2017-123967,2020-04-19,2020-04-21,Second Class,SF-20200,OFF-BI-10001308,25.12,5,0.2,7.85
9075,CA-2017-123967,2020-04-19,2020-04-21,Second Class,SF-20200,FUR-TA-10003954,2665.62,9,0,239.91
9076,CA-2017-104136,2020-04-19,2020-04-22,Second Class,SF-20065,OFF-PA-10004243,189.7,10,0,91.06
9077,CA-2017-104136,2020-04-19,2020-04-22,Second Class,SF-20065,OFF-PA-10001033,40.99,1,0,20.09
9078,CA-2017-164049,2020-04-20,2020-04-24,Standard Class,KH-16630,OFF-PA-10000791,23.85,5,0,10.73
9079,CA-2017-116358,2020-04-20,2020-04-24,Standard Class,KM-16225,OFF-FA-10003495,18.24,3,0,9.12
9080,CA-2017-116358,2020-04-20,2020-04-24,Standard Class,KM-16225,OFF-AR-10004685,27.78,6,0,9.17
9081,US-2017-163790,2020-04-20,2020-04-22,Second Class,NL-18310,OFF-EN-10001335,76.58,7,0,38.29
9082,US-2017-163790,2020-04-20,2020-04-22,Second Class,NL-18310,OFF-AR-10003469,8.8,5,0,4.22
9083,US-2017-163790,2020-04-20,2020-04-22,Second Class,NL-18310,OFF-BI-10003718,590.35,6,0.2,206.62
9084,US-2017-163790,2020-04-20,2020-04-22,Second Class,NL-18310,OFF-FA-10004838,5.58,3,0,0.17
9085,US-2017-163790,2020-04-20,2020-04-22,Second Class,NL-18310,FUR-FU-10002508,25.02,3,0,10.51
9086,US-2017-163790,2020-04-20,2020-04-22,Second Class,NL-18310,OFF-ST-10001511,452.55,7,0,22.63
9087,CA-2017-143567,2020-04-20,2020-04-23,Second Class,TB-21175,OFF-EN-10004846,5.32,2,0,2.61
9088,CA-2017-143567,2020-04-20,2020-04-23,Second Class,TB-21175,FUR-CH-10000454,975.92,4,0,292.78
9089,CA-2017-143567,2020-04-20,2020-04-23,Second Class,TB-21175,TEC-AC-10004145,2249.91,9,0,517.48
9090,CA-2017-143567,2020-04-20,2020-04-23,Second Class,TB-21175,OFF-ST-10001580,59.92,4,0,16.78
9091,CA-2017-127782,2020-04-20,2020-04-24,Standard Class,TH-21115,FUR-FU-10001847,3.31,1,0.2,0.66
9092,CA-2017-127782,2020-04-20,2020-04-24,Standard Class,TH-21115,OFF-AP-10001962,20.14,3,0.2,1.26
9093,CA-2017-127782,2020-04-20,2020-04-24,Standard Class,TH-21115,OFF-EN-10003845,8.86,3,0.2,2.88
9094,CA-2017-127782,2020-04-20,2020-04-24,Standard Class,TH-21115,TEC-PH-10001817,859.2,4,0.4,-186.16
9095,CA-2017-168179,2020-04-20,2020-04-25,Standard Class,JB-16000,OFF-PA-10001800,19.44,3,0,9.33
9096,CA-2017-141425,2020-04-20,2020-04-24,Second Class,AR-10825,OFF-SU-10000646,384.59,2,0.2,-81.73
9097,US-2017-115609,2020-04-20,2020-04-25,Standard Class,CS-12505,OFF-AP-10003040,168.1,5,0,43.71
9098,US-2017-145597,2020-04-20,2020-04-23,First Class,GG-14650,OFF-AR-10001958,54.34,4,0.2,5.43
9099,CA-2017-167227,2020-04-20,2020-04-23,First Class,NP-18670,OFF-AP-10001962,83.9,10,0,20.98
9100,CA-2017-167227,2020-04-20,2020-04-23,First Class,NP-18670,OFF-PA-10001838,11.76,2,0,5.76
9101,CA-2017-120061,2020-04-20,2020-04-25,Second Class,SR-20425,FUR-CH-10001973,155.37,2,0.3,-35.51
9102,CA-2017-169005,2020-04-20,2020-04-24,Standard Class,BG-11035,OFF-AR-10000246,5.56,2,0,1.45
9103,CA-2017-153339,2020-04-21,2020-04-23,Second Class,DJ-13510,FUR-FU-10001967,15.99,1,0.2,1
9104,CA-2017-142636,2020-04-21,2020-04-25,Standard Class,KC-16675,OFF-PA-10000157,139.86,7,0,65.73
9105,CA-2017-142636,2020-04-21,2020-04-25,Standard Class,KC-16675,FUR-CH-10001891,307.14,4,0.2,26.87
9106,CA-2017-126046,2020-04-21,2020-04-25,Standard Class,JC-16105,OFF-LA-10004484,12.39,3,0,5.7
9107,CA-2017-143329,2020-04-21,2020-04-26,Standard Class,DL-13330,FUR-FU-10000629,41.37,3,0,17.38
9108,CA-2017-121615,2020-04-21,2020-04-27,Standard Class,DL-12925,OFF-PA-10000327,8.56,2,0,3.85
9109,CA-2017-121615,2020-04-21,2020-04-27,Standard Class,DL-12925,OFF-ST-10001325,52.4,5,0,14.15
9110,CA-2017-121615,2020-04-21,2020-04-27,Standard Class,DL-12925,OFF-LA-10001771,14.94,3,0,6.87
9111,CA-2017-110429,2020-04-21,2020-04-26,Standard Class,DM-13015,OFF-BI-10000216,11.67,3,0.7,-7.78
9112,US-2017-110989,2020-04-21,2020-04-23,Second Class,EJ-14155,TEC-AC-10002345,43.5,3,0,10.88
9113,CA-2017-103009,2020-04-21,2020-04-23,Second Class,PJ-18835,OFF-PA-10001215,26.4,5,0,11.88
9114,CA-2017-148320,2020-04-21,2020-04-26,Standard Class,PG-18895,OFF-PA-10003022,35.88,6,0,17.58
9115,CA-2017-161130,2020-04-21,2020-04-26,Standard Class,BF-11275,TEC-PH-10002549,361.38,2,0.2,27.1
9116,US-2017-101518,2020-04-21,2020-04-26,Standard Class,PB-19105,TEC-AC-10001553,40.78,3,0.2,0.51
9117,US-2017-105998,2020-04-21,2020-04-23,First Class,CR-12580,TEC-AC-10004469,199.75,5,0,87.89
9118,US-2017-105998,2020-04-21,2020-04-23,First Class,CR-12580,FUR-TA-10001095,1673.18,12,0.2,20.91
9119,CA-2017-130834,2020-04-21,2020-04-24,Second Class,JM-16195,OFF-PA-10003673,16.27,3,0.2,5.29
9120,US-2017-168802,2020-04-21,2020-04-25,Standard Class,JO-15145,OFF-BI-10002393,18.37,4,0.2,5.97
9121,CA-2017-135419,2020-04-21,2020-04-27,Standard Class,BG-11740,FUR-TA-10001086,486.37,4,0.2,36.48
9122,CA-2017-100622,2020-04-21,2020-04-25,Standard Class,DK-13090,TEC-CO-10003236,959.98,2,0.2,311.99
9123,CA-2017-100622,2020-04-21,2020-04-25,Standard Class,DK-13090,OFF-BI-10002982,4.09,2,0.7,-3
9124,CA-2017-100622,2020-04-21,2020-04-25,Standard Class,DK-13090,OFF-AR-10004010,55.98,2,0.2,4.2
9125,CA-2017-100622,2020-04-21,2020-04-25,Standard Class,DK-13090,OFF-PA-10002947,10.69,2,0.2,3.74
9126,US-2017-168116,2020-04-22,2020-04-22,Same Day,GT-14635,TEC-MA-10004125,7999.98,4,0.5,-3839.99
9127,US-2017-168116,2020-04-22,2020-04-22,Same Day,GT-14635,OFF-AP-10002457,167.44,2,0.2,14.65
9128,US-2017-156083,2020-04-22,2020-04-29,Standard Class,JL-15175,OFF-PA-10001560,9.66,2,0.2,3.26
9129,CA-2017-105144,2020-04-22,2020-04-29,Standard Class,SZ-20035,OFF-LA-10003923,23.68,2,0.2,8.88
9130,CA-2017-147760,2020-04-22,2020-04-23,First Class,KL-16555,FUR-TA-10004575,523.76,3,0.4,-192.05
9131,CA-2017-147760,2020-04-22,2020-04-23,First Class,KL-16555,TEC-PH-10002483,1359.96,5,0.2,119
9132,CA-2017-102610,2020-04-22,2020-04-26,Standard Class,CA-12265,TEC-AC-10000303,95.98,3,0.2,15.6
9133,CA-2017-102610,2020-04-22,2020-04-26,Standard Class,CA-12265,TEC-PH-10000127,143.93,9,0.2,-32.38
9134,CA-2017-102610,2020-04-22,2020-04-26,Standard Class,CA-12265,OFF-BI-10004364,3.56,2,0.7,-2.97
9135,CA-2017-102610,2020-04-22,2020-04-26,Standard Class,CA-12265,OFF-LA-10002195,4.93,2,0.2,1.72
9136,CA-2017-121160,2020-04-22,2020-04-22,Same Day,FM-14290,OFF-BI-10001308,7.54,6,0.8,-13.19
9137,CA-2017-121160,2020-04-22,2020-04-22,Same Day,FM-14290,OFF-BI-10003094,1.41,2,0.8,-2.32
9138,CA-2017-121160,2020-04-22,2020-04-22,Same Day,FM-14290,OFF-BI-10004040,4.14,4,0.8,-6.42
9139,CA-2017-121160,2020-04-22,2020-04-22,Same Day,FM-14290,OFF-ST-10002485,52.75,3,0.2,-12.53
9140,US-2017-122672,2020-04-22,2020-04-27,Standard Class,HG-14965,TEC-AC-10002323,70.72,4,0.2,-6.19
9141,US-2017-122672,2020-04-22,2020-04-27,Standard Class,HG-14965,OFF-ST-10002344,194.35,3,0.2,-43.73
9142,CA-2017-159135,2020-04-22,2020-04-26,Standard Class,KM-16375,OFF-AR-10000657,4.3,2,0,1.42
9143,US-2017-107272,2020-04-23,2020-04-30,Standard Class,TS-21610,OFF-BI-10003274,2.39,2,0.7,-1.83
9144,US-2017-107272,2020-04-23,2020-04-30,Standard Class,TS-21610,OFF-ST-10002974,243.99,7,0.2,30.5
9145,US-2017-111745,2020-04-23,2020-04-24,First Class,RA-19885,TEC-AC-10003911,159.99,1,0,54.4
9146,CA-2017-116225,2020-04-23,2020-04-27,Standard Class,SV-20935,TEC-AC-10001432,390.75,5,0,171.93
9147,CA-2017-154732,2020-04-23,2020-04-25,First Class,AH-10195,OFF-BI-10000474,16.03,5,0.8,-25.65
9148,CA-2017-114258,2020-04-23,2020-04-28,Second Class,EM-13825,TEC-PH-10003012,492.77,4,0.2,55.44
9149,CA-2017-157196,2020-04-23,2020-04-27,Standard Class,AA-10645,OFF-PA-10003172,12.96,2,0,6.22
9150,CA-2017-102925,2020-04-23,2020-04-28,Second Class,CD-12280,OFF-BI-10002735,164.69,6,0.2,55.58
9151,CA-2017-102925,2020-04-23,2020-04-28,Second Class,CD-12280,FUR-TA-10003469,166.5,2,0.4,-66.6
9152,CA-2017-102925,2020-04-23,2020-04-28,Second Class,CD-12280,OFF-PA-10001870,12.96,2,0,6.22
9153,CA-2017-102925,2020-04-23,2020-04-28,Second Class,CD-12280,OFF-PA-10004071,110.96,2,0,53.26
9154,CA-2017-102925,2020-04-23,2020-04-28,Second Class,CD-12280,TEC-PH-10001448,99.98,2,0,4
9155,CA-2017-102925,2020-04-23,2020-04-28,Second Class,CD-12280,OFF-BI-10002706,11.42,1,0.2,3.71
9156,CA-2017-102925,2020-04-23,2020-04-28,Second Class,CD-12280,FUR-CH-10004875,128.12,2,0.1,24.2
9157,CA-2017-102925,2020-04-23,2020-04-28,Second Class,CD-12280,FUR-FU-10004245,101.4,5,0,38.53
9158,CA-2017-118213,2020-04-23,2020-04-25,First Class,AB-10060,OFF-PA-10002615,4.41,1,0,2.03
9159,CA-2017-118213,2020-04-23,2020-04-25,First Class,AB-10060,OFF-PA-10000565,167.94,3,0,82.29
9160,CA-2017-118213,2020-04-23,2020-04-25,First Class,AB-10060,OFF-PA-10003673,67.8,10,0,31.19
9161,US-2017-109484,2020-04-24,2020-04-30,Standard Class,RB-19705,OFF-BI-10004738,5.68,1,0.7,-3.79
9162,CA-2017-107720,2020-04-24,2020-05-01,Standard Class,VM-21685,OFF-ST-10001414,46.26,3,0,12.03
9163,CA-2017-154816,2020-04-24,2020-04-28,Standard Class,VB-21745,OFF-PA-10003845,5.78,1,0,2.83
9164,CA-2017-100013,2020-04-24,2020-04-29,Standard Class,ZC-21910,OFF-EN-10001219,15.28,2,0,7.49
9165,CA-2017-100013,2020-04-24,2020-04-29,Standard Class,ZC-21910,FUR-FU-10001424,8.73,1,0,2.97
9166,CA-2017-100013,2020-04-24,2020-04-29,Standard Class,ZC-21910,OFF-AR-10001022,5.68,2,0,1.76
9167,CA-2017-167941,2020-04-24,2020-04-27,Second Class,JF-15565,OFF-AP-10002118,499.58,3,0.2,43.71
9168,CA-2017-167941,2020-04-24,2020-04-27,Second Class,JF-15565,OFF-PA-10001800,31.1,6,0.2,10.89
9169,CA-2017-167941,2020-04-24,2020-04-27,Second Class,JF-15565,OFF-BI-10002827,13.27,8,0.7,-10.62
9170,CA-2017-167941,2020-04-24,2020-04-27,Second Class,JF-15565,FUR-FU-10004671,28.27,2,0.2,6.36
9171,CA-2017-167941,2020-04-24,2020-04-27,Second Class,JF-15565,OFF-ST-10000736,259.14,4,0.2,-51.83
9172,CA-2017-125290,2020-04-24,2020-04-28,Second Class,CC-12430,OFF-AR-10001216,13.9,5,0,3.61
9173,CA-2017-125290,2020-04-24,2020-04-28,Second Class,CC-12430,OFF-PA-10003127,26.38,1,0,12.13
9174,CA-2017-154109,2020-04-24,2020-04-29,Standard Class,ML-17410,FUR-CH-10003774,127.37,2,0.3,-30.93
9175,CA-2017-154109,2020-04-24,2020-04-29,Standard Class,ML-17410,OFF-PA-10000157,47.95,3,0.2,16.18
9176,US-2017-153948,2020-04-24,2020-04-24,Same Day,FM-14290,OFF-PA-10000157,59.94,3,0,28.17
9177,US-2017-153948,2020-04-24,2020-04-24,Same Day,FM-14290,OFF-PA-10002764,45.36,4,0,22.23
9178,US-2017-153948,2020-04-24,2020-04-24,Same Day,FM-14290,OFF-PA-10000143,26.4,5,0,12.67
9179,US-2017-153948,2020-04-24,2020-04-24,Same Day,FM-14290,OFF-LA-10000414,41.4,4,0,19.87
9180,US-2017-153948,2020-04-24,2020-04-24,Same Day,FM-14290,TEC-AC-10003441,16.95,1,0,1.02
9181,CA-2017-144596,2020-04-24,2020-04-28,Standard Class,CD-11980,OFF-PA-10003302,318.96,9,0,149.91
9182,CA-2017-107174,2020-04-24,2020-05-01,Standard Class,AB-10060,FUR-TA-10004575,2036.86,7,0,366.63
9183,CA-2017-107174,2020-04-24,2020-05-01,Standard Class,AB-10060,FUR-CH-10003312,449.57,2,0.2,-73.05
9184,CA-2017-107174,2020-04-24,2020-05-01,Standard Class,AB-10060,TEC-AC-10001465,108.96,3,0,32.69
9185,US-2017-119319,2020-04-24,2020-04-27,Second Class,LC-17050,FUR-FU-10003878,30.56,5,0.6,-19.86
9186,CA-2017-106691,2020-04-24,2020-04-30,Standard Class,CC-12370,OFF-BI-10000145,1.25,2,0.8,-1.93
9187,CA-2017-150504,2020-04-24,2020-04-30,Standard Class,HG-14845,OFF-ST-10000615,18.16,2,0.2,1.82
9188,CA-2017-122504,2020-04-25,2020-04-30,Second Class,DB-13270,TEC-AC-10003289,59.97,3,0,13.79
9189,CA-2017-122504,2020-04-25,2020-04-30,Second Class,DB-13270,TEC-PH-10002468,761.54,7,0.2,66.64
9190,CA-2017-149888,2020-04-25,2020-05-01,Standard Class,EP-13915,TEC-PH-10003811,359.97,5,0.4,-71.99
9191,CA-2017-149888,2020-04-25,2020-05-01,Standard Class,EP-13915,FUR-TA-10000849,350.35,4,0.4,-140.14
